epoch,binary_crossentropy,dice_coef,loss,precision,recall,val_binary_crossentropy,val_dice_coef,val_loss,val_precision,val_recall
149,0.21234919875860214,0.9162861307462057,-0.9162861108779907,0.9065406223138174,0.9291770358880361,0.6785303354263306,0.7045538425445557,-0.7045538425445557,0.8265277743339539,0.6150183081626892
150,0.20499668376786367,0.9164598158427647,-0.9164597817829677,0.8963680182184491,0.9407850418772016,0.6622387170791626,0.7168338894844055,-0.7168338894844055,0.8265740871429443,0.6337304711341858
151,0.20540735977036612,0.9173210859298706,-0.9173210518700736,0.9057571036475045,0.9329533151217869,0.6591194272041321,0.719333827495575,-0.719333827495575,0.8341318368911743,0.6340106129646301
152,0.2135379115740458,0.9155084689458212,-0.9155084490776062,0.9063889185587565,0.9271377623081207,0.6449790000915527,0.734054684638977,-0.734054684638977,0.8221469521522522,0.6663554310798645
153,0.19763415626117162,0.9190342085702079,-0.9190341915403094,0.9082047258104596,0.9328450986317226,0.6201052665710449,0.7413368821144104,-0.7413368821144104,0.8198074102401733,0.6789422631263733
154,0.19281262585094996,0.9199016349656242,-0.9199016519955227,0.9055071217673165,0.9377588544573102,0.6385073661804199,0.7475419044494629,-0.7475419044494629,0.8095816969871521,0.6964779496192932
155,0.2039207195242246,0.9176993270715078,-0.9176993270715078,0.9079800645510355,0.9302650888760885,0.6399565935134888,0.7406472563743591,-0.7406472563743591,0.8011960983276367,0.6905206441879272
156,0.20180173431124007,0.9189302580697196,-0.9189302750996181,0.909299339566912,0.9317066669464111,0.6092087626457214,0.7564260363578796,-0.7564260363578796,0.8147551417350769,0.708018958568573
157,0.2002396583557129,0.9192744152886527,-0.9192743812288556,0.9065092120851789,0.9350445696285793,0.615105152130127,0.7557674646377563,-0.7557674646377563,0.8102937936782837,0.710316002368927
158,0.20200229187806448,0.9193512996037801,-0.91935133934021,0.9086628754933676,0.9326814810434977,0.603081226348877,0.7548177242279053,-0.7548177242279053,0.8126142024993896,0.7059460878372192
159,0.18676490655967168,0.9222950424466815,-0.9222950424466815,0.9072532398360116,0.9405978832926069,0.5629090070724487,0.7643750309944153,-0.7643750309944153,0.8083568811416626,0.7268992066383362
160,0.20778047612735204,0.9182519742420742,-0.9182519742420742,0.9070281301225934,0.9326152716364179,0.5578083992004395,0.769019603729248,-0.769019603729248,0.8068823218345642,0.7369649410247803
161,0.2025628685951233,0.9199078579743704,-0.9199078977108002,0.9079044659932455,0.9341587126255035,0.5801622867584229,0.7600179314613342,-0.7600179314613342,0.7909877300262451,0.7342944741249084
162,0.20537746165479934,0.9165746058736529,-0.9165746058736529,0.8957819938659668,0.9408672792570931,0.5503943562507629,0.780495822429657,-0.780495822429657,0.8034399747848511,0.7624187469482422
163,0.20554927842957632,0.9179965087345668,-0.9179965087345668,0.9004291721752712,0.9396411180496216,0.5534480810165405,0.7820367813110352,-0.7820367813110352,0.7987902760505676,0.7694778442382812
164,0.1947499414285024,0.9179046750068665,-0.9179047147432963,0.8964517414569855,0.9430793126424154,0.5654054880142212,0.7810642123222351,-0.7810642123222351,0.7872111201286316,0.7779935598373413
165,0.19681050947734288,0.9188070893287659,-0.9188070552689689,0.9032172901289803,0.938120859009879,0.5515989661216736,0.7876894474029541,-0.7876894474029541,0.791130781173706,0.7869201302528381
166,0.2090230413845607,0.9181434171540397,-0.9181434341839382,0.9152764252253941,0.924447340624673,0.5191634297370911,0.7954052686691284,-0.7954052686691284,0.7987330555915833,0.7958840727806091
167,0.19614124794801077,0.9192476570606232,-0.9192476173241934,0.9036683241526285,0.9387444655100504,0.5327744483947754,0.7903020977973938,-0.7903020977973938,0.79185551404953,0.7927280068397522
168,0.19847696806703294,0.9200015578951154,-0.9200016260147095,0.906191212790353,0.9371301276343209,0.5265706777572632,0.7881598472595215,-0.7881598472595215,0.7852151989936829,0.7932509183883667
169,0.19739854974406107,0.9168202536446708,-0.9168202366147723,0.8995929530688694,0.937685992036547,0.5300651788711548,0.7859641313552856,-0.7859641313552856,0.784872829914093,0.7900761961936951
170,0.20570177088181177,0.9201591610908508,-0.9201591610908508,0.9119944075743357,0.9318216741085052,0.5646800398826599,0.7825473546981812,-0.7825473546981812,0.7679829597473145,0.8001232743263245
171,0.18671070677893503,0.9243267604282924,-0.9243267263684954,0.914950600692204,0.9361327716282436,0.5379918813705444,0.7905126214027405,-0.7905126214027405,0.7850549817085266,0.7989093661308289
172,0.20545156512941634,0.9185602835246495,-0.918560300554548,0.9039695007460458,0.9363002010754177,0.5265193581581116,0.7888562679290771,-0.7888562679290771,0.7789305448532104,0.8019720911979675
173,0.21040601034959158,0.9167306323846182,-0.916730672121048,0.9039622247219086,0.9336293737093607,0.5602747797966003,0.780161440372467,-0.780161440372467,0.7680030465126038,0.7952678203582764
174,0.19352613602365767,0.9206342356545585,-0.92063421862466,0.9026726058551243,0.9419039232390267,0.5415114760398865,0.784815788269043,-0.784815788269043,0.7740387916564941,0.798554539680481
175,0.2001437246799469,0.9188384669167655,-0.918838483946664,0.897672883101872,0.943754289831434,0.5583989024162292,0.7845715284347534,-0.7845715284347534,0.7595137357711792,0.8143908381462097
176,0.20095974455277124,0.9187257488568624,-0.9187257687250773,0.9046367307504019,0.9364213148752848,0.5604755282402039,0.7880071997642517,-0.7880071997642517,0.7701777219772339,0.8085082769393921
177,0.18782771698066167,0.9219334125518799,-0.9219334466116769,0.9084027920450483,0.9385576929364886,0.5594778060913086,0.7887914776802063,-0.7887914776802063,0.7640365362167358,0.8187980651855469
178,0.19608485911573684,0.918997551713671,-0.918997551713671,0.9064233303070068,0.9345309649194989,0.5480028390884399,0.789710283279419,-0.789710283279419,0.7608129978179932,0.8248487114906311
179,0.20154247184594473,0.9187044004599253,-0.9187044203281403,0.908076008160909,0.9332410395145416,0.5713779330253601,0.7819253206253052,-0.7819253206253052,0.7499615550041199,0.8201426863670349
180,0.19094694086483546,0.9207419923373631,-0.9207420434270587,0.9055241176060268,0.9395057814461845,0.558036208152771,0.7878411412239075,-0.7878411412239075,0.7561289072036743,0.8242324590682983
181,0.18190873520714895,0.9237702999796186,-0.9237702999796186,0.9099171076502118,0.9408423560006278,0.5734888315200806,0.7862858176231384,-0.7862858176231384,0.7496626377105713,0.8300216794013977
182,0.19684070845444998,0.9205872813860575,-0.9205872813860575,0.907092829545339,0.9374720354874929,0.5550490617752075,0.7943705916404724,-0.7943705916404724,0.7615348100662231,0.8328415751457214
183,0.19009716595922196,0.9218904972076416,-0.9218905142375401,0.9112708568572998,0.9358463627951485,0.5796399712562561,0.7899463176727295,-0.7899463176727295,0.7494531869888306,0.8382572531700134
184,0.20100504798548563,0.9188732589994159,-0.9188732419695173,0.9019970979009356,0.9393708876201085,0.567500650882721,0.7941026091575623,-0.7941026091575623,0.7548638582229614,0.8419548869132996
185,0.18844913194576898,0.9231900572776794,-0.9231900572776794,0.9133203426996866,0.9358322024345398,0.5683807134628296,0.7919217944145203,-0.7919217944145203,0.7517595291137695,0.8397698998451233
186,0.1922176629304886,0.9209878529821124,-0.9209878529821124,0.9091031806809562,0.936282924243382,0.5437531471252441,0.7986079454421997,-0.7986079454421997,0.7511967420578003,0.8557369112968445
187,0.19987827965191432,0.920368458543505,-0.9203684415136065,0.9081118617738996,0.9361813579286847,0.5446789860725403,0.7999098300933838,-0.7999098300933838,0.7614156007766724,0.8457645773887634
188,0.1949840635061264,0.9211225211620331,-0.9211225012938181,0.9092521965503693,0.9358391364415487,0.574531078338623,0.7936902046203613,-0.7936902046203613,0.7518895864486694,0.8434115052223206
189,0.19158071279525757,0.9208510858672005,-0.9208510688373021,0.90402523960386,0.94105464220047,0.5301846861839294,0.7988075017929077,-0.7988075017929077,0.755393385887146,0.848752498626709
190,0.19440712247576034,0.9197752560888018,-0.9197752560888018,0.900123655796051,0.9431311403002057,0.5496397018432617,0.7940236330032349,-0.7940236330032349,0.7504896521568298,0.8443639278411865
191,0.19595005611578623,0.922136644522349,-0.922136664390564,0.9159771203994751,0.9311137100060781,0.5289853811264038,0.7995810508728027,-0.7995810508728027,0.7528694868087769,0.8537760376930237
192,0.19403693505695888,0.9225654176303318,-0.9225654516901288,0.9122463124138969,0.9359657934733799,0.5646129250526428,0.7926762700080872,-0.7926762700080872,0.7481367588043213,0.8454470634460449
193,0.19344288536480495,0.9194835509572711,-0.9194835850170681,0.9032671792166573,0.9393773249217442,0.5606065988540649,0.7924655675888062,-0.7924655675888062,0.7444376945495605,0.8491633534431458
194,0.1887567862868309,0.9223848183949789,-0.9223847587903341,0.9139612317085266,0.9343049625555674,0.5578363537788391,0.792926013469696,-0.792926013469696,0.7478453516960144,0.8458579182624817
195,0.1987566990511758,0.91884274993624,-0.9188428010259356,0.9058420743261065,0.9355304666927883,0.5688446164131165,0.7936639189720154,-0.7936639189720154,0.7494333982467651,0.8459886312484741
196,0.18860297756535666,0.9203805157116481,-0.9203804986817496,0.9044638361249652,0.9394954868725368,0.5621564984321594,0.7929590344429016,-0.7929590344429016,0.7469395399093628,0.8466049432754517
197,0.18912896513938904,0.9223841925462087,-0.9223841528097788,0.906805028518041,0.9408884445826212,0.5687294006347656,0.790605366230011,-0.790605366230011,0.739476203918457,0.8526182174682617
198,0.20858061739376613,0.9175860796655927,-0.9175861307552883,0.9065395763942173,0.9315033895628793,0.5887746810913086,0.7874472141265869,-0.7874472141265869,0.7351195216178894,0.8510681986808777
199,0.18929935353142874,0.9234437601906913,-0.9234436920710972,0.9162451369421822,0.9334149871553693,0.5902301669120789,0.7889771461486816,-0.7889771461486816,0.7371397018432617,0.8520579934120178
200,0.19308174649874368,0.9210423429807028,-0.9210423032442728,0.9014198283354441,0.9447642465432485,0.5673431754112244,0.7937607169151306,-0.7937607169151306,0.7513297200202942,0.8441585302352905
201,0.1959159927708762,0.9220588036945888,-0.9220587696347918,0.9133617537362235,0.9335148164204189,0.5727561712265015,0.7926912307739258,-0.7926912307739258,0.7490509152412415,0.8438223600387573
202,0.18932744009154184,0.9219222324235099,-0.9219222324235099,0.9038902350834438,0.9429559452193124,0.5736051201820374,0.7937633991241455,-0.7937633991241455,0.7446829080581665,0.852001965045929
203,0.2126970887184143,0.915430893500646,-0.915430873632431,0.9034220774968466,0.93039404352506,0.5758280754089355,0.7891459465026855,-0.7891459465026855,0.7389955520629883,0.8496488928794861
204,0.1907212542636054,0.9210640617779323,-0.9210640788078308,0.9044583780424935,0.9412653531347003,0.5720734596252441,0.7971962690353394,-0.7971962690353394,0.748275637626648,0.8549525737762451
205,0.20750683546066284,0.918707617691585,-0.918707583631788,0.9101039937564305,0.930583119392395,0.5648480653762817,0.7905552387237549,-0.7905552387237549,0.7408168315887451,0.848547101020813
206,0.19542649885018668,0.9209689199924469,-0.9209689001242319,0.9056651890277863,0.9392601450284322,0.6090863347053528,0.7836066484451294,-0.7836066484451294,0.7315179705619812,0.8463248014450073
207,0.19544843690735952,0.9201085482324872,-0.9201085482324872,0.9035309382847377,0.9406174676758903,0.5794384479522705,0.7933306097984314,-0.7933306097984314,0.744773805141449,0.8502838611602783
208,0.19955027316297805,0.9211349402155194,-0.9211349402155194,0.9125527398926871,0.9325512647628784,0.5908311009407043,0.7898445129394531,-0.7898445129394531,0.7398819327354431,0.8497422933578491
209,0.19296617805957794,0.9220344126224518,-0.922034372886022,0.9081730842590332,0.9391233722368876,0.5942689180374146,0.7873857021331787,-0.7873857021331787,0.7354258894920349,0.8492940664291382
210,0.19779796685491288,0.918746428830283,-0.918746428830283,0.9022178649902344,0.9389841130801609,0.5895735621452332,0.7897942662239075,-0.7897942662239075,0.7445642948150635,0.8428699374198914
211,0.19804016820022038,0.919985124043056,-0.9199851070131574,0.9031987701143537,0.9400497078895569,0.5901904106140137,0.7897062301635742,-0.7897062301635742,0.7347574234008789,0.8549712300300598
212,0.19957813620567322,0.9209607541561127,-0.9209607938925425,0.9153322080771128,0.9296086231867472,0.5860155820846558,0.7873600125312805,-0.7873600125312805,0.737541675567627,0.8465862274169922
213,0.20601886085101537,0.9180258427347455,-0.9180258427347455,0.9084111707551139,0.9307461125510079,0.5674405097961426,0.791482150554657,-0.791482150554657,0.7415926456451416,0.8495742082595825
214,0.18542181806904928,0.922981321811676,-0.9229813729013715,0.907794577734811,0.9416459458214896,0.5848681330680847,0.7922263741493225,-0.7922263741493225,0.7464533448219299,0.8460260033607483
215,0.2012764811515808,0.920813242594401,-0.9208132227261862,0.913695216178894,0.9315340419610342,0.5929460525512695,0.7865166068077087,-0.7865166068077087,0.7382513880729675,0.8428512811660767
216,0.18508146916116988,0.924172750541142,-0.9241726994514465,0.9086362974984306,0.9426972780908857,0.5897654891014099,0.7923616170883179,-0.7923616170883179,0.74318927526474,0.8512923121452332
217,0.18544000600065505,0.9234735369682312,-0.9234735029084342,0.9117188538823809,0.9379974773951939,0.5845510959625244,0.7929784655570984,-0.7929784655570984,0.7442092895507812,0.8490139842033386
218,0.18915029615163803,0.9219850798447927,-0.9219850997130076,0.9063428243001302,0.9420365591843923,0.5874422788619995,0.7891203761100769,-0.7891203761100769,0.7314427495002747,0.8588182330131531
219,0.187917954155377,0.9219996503421238,-0.9219996333122253,0.9055419393948146,0.9421919413975307,0.5930259823799133,0.7848788499832153,-0.7848788499832153,0.7367353439331055,0.84092777967453
220,0.19801646683897292,0.9205071330070496,-0.9205070648874555,0.9069566300937107,0.9371944751058306,0.5979832410812378,0.7904481887817383,-0.7904481887817383,0.7392191886901855,0.851852536201477
221,0.1998500426610311,0.9200744032859802,-0.9200743834177653,0.9073651830355326,0.9360496004422506,0.6153700947761536,0.7836439609527588,-0.7836439609527588,0.7282930612564087,0.8494621515274048
222,0.20809293219021388,0.9176147494997297,-0.9176147154399327,0.903234464781625,0.9358880519866943,0.5925436019897461,0.7915893793106079,-0.7915893793106079,0.7447623014450073,0.8464181423187256
223,0.19072539040020534,0.9241611531802586,-0.9241612042699542,0.9207671284675598,0.9299834370613098,0.6008706092834473,0.7907559275627136,-0.7907559275627136,0.7391684651374817,0.8519459366798401
224,0.2064209207892418,0.918560395638148,-0.918560395638148,0.9083720246950785,0.9316549599170685,0.5869189500808716,0.7905304431915283,-0.7905304431915283,0.7407588362693787,0.8487712144851685
225,0.18183365038463048,0.9233795234135219,-0.9233795234135219,0.9053201930863517,0.9447234528405326,0.5881463885307312,0.7929916977882385,-0.7929916977882385,0.7386964559555054,0.8582580089569092
226,0.19341395795345306,0.9197431036404201,-0.9197431036404201,0.902842138494764,0.9401628034455436,0.6213524341583252,0.7824904918670654,-0.7824904918670654,0.7295933365821838,0.8449428677558899
227,0.1965992127855619,0.9200900693734487,-0.9200900693734487,0.907363106807073,0.9363836447397867,0.6027717590332031,0.7864240407943726,-0.7864240407943726,0.7285725474357605,0.8564278483390808
228,0.18156129334654128,0.9250989726611546,-0.9250989556312561,0.911520276750837,0.9416402237755912,0.6003238558769226,0.7892462611198425,-0.7892462611198425,0.7378922700881958,0.8501718044281006
229,0.21761523825781687,0.9181471722466605,-0.9181471722466605,0.9161277413368225,0.9238492846488953,0.5768656730651855,0.7922477722167969,-0.7922477722167969,0.7432015538215637,0.8497796654701233
230,0.1834106668829918,0.9234809974829356,-0.9234809577465057,0.9067362447579702,0.9439748624960581,0.5981851816177368,0.7859715223312378,-0.7859715223312378,0.733483076095581,0.8475573062896729
231,0.19237881473132543,0.9234022072383335,-0.923402224268232,0.9148589883531842,0.9350675599915641,0.5889785885810852,0.7866705656051636,-0.7866705656051636,0.7342715859413147,0.8495928645133972
232,0.23039157049996511,0.9123501522200448,-0.9123501351901463,0.9013200742857796,0.9277903607913426,0.607049286365509,0.7890082597732544,-0.7890082597732544,0.7405437231063843,0.8449428677558899
233,0.1932268167535464,0.9216011563936869,-0.9216011762619019,0.9068407913049062,0.9395852585633596,0.5853866338729858,0.7860507369041443,-0.7860507369041443,0.7354668378829956,0.8467729687690735
234,0.18275025912693568,0.9250557848385402,-0.9250557848385402,0.9118314129965646,0.941311810697828,0.6006377339363098,0.7907233834266663,-0.7907233834266663,0.7389951348304749,0.8514977097511292
235,0.18938320236546652,0.9232871532440186,-0.9232871191842216,0.9103224277496338,0.9394467898777553,0.5829787850379944,0.7878562808036804,-0.7878562808036804,0.7337331175804138,0.8522447347640991
236,0.20308663696050644,0.9209125538667043,-0.9209125141302744,0.9146255354086558,0.9302113056182861,0.6000398397445679,0.7873400449752808,-0.7873400449752808,0.7371262311935425,0.8466049432754517
237,0.193099102803639,0.9212182079042707,-0.9212181397846767,0.9042408040591648,0.9421753883361816,0.6009663343429565,0.7870246767997742,-0.7870246767997742,0.7407017350196838,0.8405169248580933
238,0.1861376932689122,0.924499009336744,-0.924498975276947,0.9110202193260193,0.9411455392837524,0.6061969995498657,0.7871199250221252,-0.7871199250221252,0.7299548983573914,0.8556808829307556
239,0.19483925153811774,0.9217680990695953,-0.9217680990695953,0.906240443388621,0.9407163063685099,0.5878254771232605,0.7882950901985168,-0.7882950901985168,0.7389448285102844,0.8469410538673401
240,0.1865332829100745,0.9224835889680045,-0.922483605997903,0.907063364982605,0.9407452685492379,0.6140953302383423,0.7832974791526794,-0.7832974791526794,0.7321078181266785,0.8434115052223206
241,0.19193516033036367,0.921870231628418,-0.9218702827181134,0.9069814852305821,0.9398273655346462,0.606743335723877,0.7833117246627808,-0.7833117246627808,0.7285606861114502,0.8489579558372498
242,0.18811053534348807,0.9223740696907043,-0.9223740498224894,0.9091524680455526,0.9386327862739563,0.6001434326171875,0.7902645468711853,-0.7902645468711853,0.7401840090751648,0.8487898707389832
243,0.18831917217799596,0.9238647818565369,-0.9238648499761309,0.914221499647413,0.9371145963668823,0.6131606101989746,0.7828904986381531,-0.7828904986381531,0.7303955554962158,0.8437849879264832
244,0.19365017328943526,0.9220526388713292,-0.9220526559012276,0.909586523260389,0.9377218910626003,0.594260036945343,0.7906115651130676,-0.7906115651130676,0.7381306886672974,0.851852536201477
245,0.19073080519835153,0.9217535853385925,-0.9217536052068075,0.909741739432017,0.9362434645493826,0.5816842913627625,0.7906763553619385,-0.7906763553619385,0.7417035698890686,0.8477067351341248
246,0.19589129090309143,0.9225788797651019,-0.9225788457053048,0.910937922341483,0.9368287410054889,0.6025055646896362,0.7873263955116272,-0.7873263955116272,0.7297611236572266,0.8563531637191772
247,0.19022559693881444,0.9207006096839905,-0.9207005415643964,0.9013684902872358,0.9440363304955619,0.5856719017028809,0.7918409705162048,-0.7918409705162048,0.744484007358551,0.8475199937820435
248,0.20042639474074045,0.9200606246789297,-0.9200606644153595,0.9071687360604604,0.9367027779420217,0.615831732749939,0.7849836945533752,-0.7849836945533752,0.7340658903121948,0.8446253538131714
249,0.18533184698649816,0.9220789841243199,-0.9220789841243199,0.9022538321358817,0.9452571443149022,0.5981217622756958,0.7897694110870361,-0.7897694110870361,0.7388726472854614,0.8494248390197754
